"","Year","Month","Country","Rain_fall","Temperature","Date"
"4009","2000",1,"IRL",75.0015,5.1924,"2000-1"
"4010","2000",2,"IRL",126.404,6.37357,"2000-2"
"4011","2000",3,"IRL",37.5453,7.40834,"2000-3"
"4012","2000",4,"IRL",77.4594,7.04412,"2000-4"
"4013","2000",5,"IRL",74.3804,11.0925,"2000-5"
"4014","2000",6,"IRL",56.5635,13.3205,"2000-6"
"4015","2000",7,"IRL",63.497,15.1164,"2000-7"
"4016","2000",8,"IRL",85.972,15.1272,"2000-8"
"4017","2000",9,"IRL",141.097,13.2578,"2000-9"
"4018","2000",10,"IRL",182.289,9.32777,"2000-10"
"4019","2000",11,"IRL",185.958,6.21177,"2000-11"
"4020","2000",12,"IRL",154.727,5.28488,"2000-12"
"4021","2001",1,"IRL",67.2212,3.92622,"2001-1"
"4022","2001",2,"IRL",82.0295,4.72727,"2001-2"
"4023","2001",3,"IRL",85.0509,5.46071,"2001-3"
"4024","2001",4,"IRL",89.4895,7.52799,"2001-4"
"4025","2001",5,"IRL",43.6618,11.616,"2001-5"
"4026","2001",6,"IRL",62.3421,12.801,"2001-6"
"4027","2001",7,"IRL",79.5624,14.7668,"2001-7"
"4028","2001",8,"IRL",106.744,14.6733,"2001-8"
"4029","2001",9,"IRL",66.5055,13.0165,"2001-9"
"4030","2001",10,"IRL",129.079,11.9287,"2001-10"
"4031","2001",11,"IRL",72.1968,8.18751,"2001-11"
"4032","2001",12,"IRL",62.9413,5.03227,"2001-12"
"4033","2002",1,"IRL",138.25,6.92506,"2002-1"
"4034","2002",2,"IRL",187.674,6.49325,"2002-2"
"4035","2002",3,"IRL",60.2419,7.33225,"2002-3"
"4036","2002",4,"IRL",97.637,8.57355,"2002-4"
"4037","2002",5,"IRL",137.018,10.6911,"2002-5"
"4038","2002",6,"IRL",100.626,12.5711,"2002-6"
"4039","2002",7,"IRL",77.1434,13.9878,"2002-7"
"4040","2002",8,"IRL",60.2855,14.7493,"2002-8"
"4041","2002",9,"IRL",35.215,13.2891,"2002-9"
"4042","2002",10,"IRL",206.256,9.45966,"2002-10"
"4043","2002",11,"IRL",205.848,8.10291,"2002-11"
"4044","2002",12,"IRL",113.887,5.80929,"2002-12"
"4045","2003",1,"IRL",83.5495,4.96149,"2003-1"
"4046","2003",2,"IRL",61.2407,5.33088,"2003-2"
"4047","2003",3,"IRL",59.8783,7.45917,"2003-3"
"4048","2003",4,"IRL",69.4425,9.52211,"2003-4"
"4049","2003",5,"IRL",129.563,10.5567,"2003-5"
"4050","2003",6,"IRL",92.4397,13.7891,"2003-6"
"4051","2003",7,"IRL",86.1032,15.569,"2003-7"
"4052","2003",8,"IRL",17.2752,15.9245,"2003-8"
"4053","2003",9,"IRL",68.6853,13.321,"2003-9"
"4054","2003",10,"IRL",78.1066,9.2359,"2003-10"
"4055","2003",11,"IRL",128.217,7.8595,"2003-11"
"4056","2003",12,"IRL",105.927,5.69227,"2003-12"
"4057","2004",1,"IRL",137.506,5.61909,"2004-1"
"4058","2004",2,"IRL",50.1555,5.35369,"2004-2"
"4059","2004",3,"IRL",84.7279,6.77395,"2004-3"
"4060","2004",4,"IRL",66.0755,8.66126,"2004-4"
"4061","2004",5,"IRL",46.6289,10.8515,"2004-5"
"4062","2004",6,"IRL",75.0483,13.8645,"2004-6"
"4063","2004",7,"IRL",66.9845,14.145,"2004-7"
"4064","2004",8,"IRL",113.75,15.3554,"2004-8"
"4065","2004",9,"IRL",110.459,13.5233,"2004-9"
"4066","2004",10,"IRL",177.288,8.91484,"2004-10"
"4067","2004",11,"IRL",66.9032,8.07292,"2004-11"
"4068","2004",12,"IRL",99.9428,6.58661,"2004-12"
"4069","2005",1,"IRL",134.379,6.50409,"2005-1"
"4070","2005",2,"IRL",57.8414,5.00175,"2005-2"
"4071","2005",3,"IRL",57.9895,7.61894,"2005-3"
"4072","2005",4,"IRL",103.585,8.23745,"2005-4"
"4073","2005",5,"IRL",98.417,10.0593,"2005-5"
"4074","2005",6,"IRL",57.0964,14.0073,"2005-6"
"4075","2005",7,"IRL",76.9858,15.2362,"2005-7"
"4076","2005",8,"IRL",62.8049,14.9134,"2005-8"
"4077","2005",9,"IRL",97.1228,13.5634,"2005-9"
"4078","2005",10,"IRL",142.538,11.2328,"2005-10"
"4079","2005",11,"IRL",93.3789,6.73796,"2005-11"
"4080","2005",12,"IRL",99.9429,5.96892,"2005-12"
"4081","2006",1,"IRL",60.9309,5.39212,"2006-1"
"4082","2006",2,"IRL",57.4686,5.19283,"2006-2"
"4083","2006",3,"IRL",118.204,5.57034,"2006-3"
"4084","2006",4,"IRL",52.549,8.00914,"2006-4"
"4085","2006",5,"IRL",142.176,10.5183,"2006-5"
"4086","2006",6,"IRL",29.1719,14.2341,"2006-6"
"4087","2006",7,"IRL",53.5247,16.6722,"2006-7"
"4088","2006",8,"IRL",62.2778,14.8526,"2006-8"
"4089","2006",9,"IRL",156.299,14.4463,"2006-9"
"4090","2006",10,"IRL",134.05,11.675,"2006-10"
"4091","2006",11,"IRL",144.082,7.43538,"2006-11"
"4092","2006",12,"IRL",183.303,6.47651,"2006-12"
"4093","2007",1,"IRL",118.036,6.48079,"2007-1"
"4094","2007",2,"IRL",102.422,5.88093,"2007-2"
"4095","2007",3,"IRL",77.679,6.78604,"2007-3"
"4096","2007",4,"IRL",27.9144,10.3716,"2007-4"
"4097","2007",5,"IRL",72.6867,10.9296,"2007-5"
"4098","2007",6,"IRL",120.211,13.7803,"2007-6"
"4099","2007",7,"IRL",120.51,14.3802,"2007-7"
"4100","2007",8,"IRL",100.82,14.4485,"2007-8"
"4101","2007",9,"IRL",59.2381,12.9768,"2007-9"
"4102","2007",10,"IRL",57.1707,11.4884,"2007-10"
"4103","2007",11,"IRL",84.8037,8.41966,"2007-11"
"4104","2007",12,"IRL",135.921,6.50523,"2007-12"
"4105","2008",1,"IRL",190.542,6.11025,"2008-1"
"4106","2008",2,"IRL",65.802,6.09554,"2008-2"
"4107","2008",3,"IRL",129.982,6.1289,"2008-3"
"4108","2008",4,"IRL",51.9001,7.84213,"2008-4"
"4109","2008",5,"IRL",47.2511,12.2963,"2008-5"
"4110","2008",6,"IRL",93.1861,13.0186,"2008-6"
"4111","2008",7,"IRL",112.919,14.9767,"2008-7"
"4112","2008",8,"IRL",177.429,14.8285,"2008-8"
"4113","2008",9,"IRL",123.335,12.3021,"2008-9"
"4114","2008",10,"IRL",161.155,9.12333,"2008-10"
"4115","2008",11,"IRL",96.4005,6.96422,"2008-11"
"4116","2008",12,"IRL",80.6474,4.89918,"2008-12"
"4117","2009",1,"IRL",138.874,4.48826,"2009-1"
"4118","2009",2,"IRL",45.4448,5.22779,"2009-2"
"4119","2009",3,"IRL",59.9667,7.09263,"2009-3"
"4120","2009",4,"IRL",113.346,8.88527,"2009-4"
"4121","2009",5,"IRL",96.1566,10.7092,"2009-5"
"4122","2009",6,"IRL",70.0574,14.0838,"2009-6"
"4123","2009",7,"IRL",136.803,14.9517,"2009-7"
"4124","2009",8,"IRL",147.041,14.6427,"2009-8"
"4125","2009",9,"IRL",55.6592,12.7363,"2009-9"
"4126","2009",10,"IRL",120.437,11.2184,"2009-10"
"4127","2009",11,"IRL",252.864,7.27594,"2009-11"
"4128","2009",12,"IRL",119.97,3.52271,"2009-12"
"4129","2010",1,"IRL",85.0319,2.44716,"2010-1"
"4130","2010",2,"IRL",60.4403,2.86393,"2010-2"
"4131","2010",3,"IRL",88.9933,5.57075,"2010-3"
"4132","2010",4,"IRL",55.891,8.50556,"2010-4"
"4133","2010",5,"IRL",56.9828,10.2904,"2010-5"
"4134","2010",6,"IRL",47.1268,14.3498,"2010-6"
"4135","2010",7,"IRL",137.461,15.1433,"2010-7"
"4136","2010",8,"IRL",47.6083,14.0555,"2010-8"
"4137","2010",9,"IRL",146.101,13.3875,"2010-9"
"4138","2010",10,"IRL",80.4398,10.0629,"2010-10"
"4139","2010",11,"IRL",152.239,5.12926,"2010-11"
"4140","2010",12,"IRL",69.808,1.7803,"2010-12"
"4141","2011",1,"IRL",71.5025,3.51253,"2011-1"
"4142","2011",2,"IRL",140.098,6.45207,"2011-2"
"4143","2011",3,"IRL",42.5024,6.41389,"2011-3"
"4144","2011",4,"IRL",52.5578,10.3585,"2011-4"
"4145","2011",5,"IRL",103.405,11.0283,"2011-5"
"4146","2011",6,"IRL",86.8944,11.9251,"2011-6"
"4147","2011",7,"IRL",57.2213,13.9431,"2011-7"
"4148","2011",8,"IRL",61.4169,13.4881,"2011-8"
"4149","2011",9,"IRL",128.258,13.1558,"2011-9"
"4150","2011",10,"IRL",160.246,11.0698,"2011-10"
"4151","2011",11,"IRL",131.514,9.17745,"2011-11"
"4152","2011",12,"IRL",129.417,5.85065,"2011-12"
"4153","2012",1,"IRL",111.946,6.41342,"2012-1"
"4154","2012",2,"IRL",52.2305,6.84726,"2012-2"
"4155","2012",3,"IRL",32.2184,8.47679,"2012-3"
"4156","2012",4,"IRL",90.0402,7.07172,"2012-4"
"4157","2012",5,"IRL",65.3093,10.5548,"2012-5"
"4158","2012",6,"IRL",161.728,12.4629,"2012-6"
"4159","2012",7,"IRL",116.58,13.7922,"2012-7"
"4160","2012",8,"IRL",118.609,15.2338,"2012-8"
"4161","2012",9,"IRL",79.6172,12.1644,"2012-9"
"4162","2012",10,"IRL",107.525,8.75672,"2012-10"
"4163","2012",11,"IRL",126.688,5.99675,"2012-11"
"4164","2012",12,"IRL",128.228,5.51352,"2012-12"
"4165","2013",1,"IRL",120.992,5.12768,"2013-1"
"4166","2013",2,"IRL",65.2951,4.6858,"2013-2"
"4167","2013",3,"IRL",98.5242,4.2011,"2013-3"
"4168","2013",4,"IRL",91.6517,9.39989,"2013-4"
"4169","2013",5,"IRL",87.6263,9.66752,"2013-5"
"4170","2013",6,"IRL",71.1074,13.1064,"2013-6"
"4171","2013",7,"IRL",71.3308,16.7878,"2013-7"
"4172","2013",8,"IRL",73.9042,15.2201,"2013-8"
"4173","2013",9,"IRL",56.3051,13.2208,"2013-9"
"4174","2013",10,"IRL",150.529,10.9903,"2013-10"
"4175","2013",11,"IRL",74.9605,6.9072,"2013-11"
"4176","2013",12,"IRL",126.106,6.67047,"2013-12"
"4177","2014",1,"IRL",192.862,5.28465,"2014-1"
"4178","2014",2,"IRL",199.803,5.28644,"2014-2"
"4179","2014",3,"IRL",96.4123,6.80391,"2014-3"
"4180","2014",4,"IRL",59.3474,9.59549,"2014-4"
"4181","2014",5,"IRL",107.853,11.062,"2014-5"
"4182","2014",6,"IRL",52.0595,14.0371,"2014-6"
"4183","2014",7,"IRL",50.9058,16.1029,"2014-7"
"4184","2014",8,"IRL",117.487,13.9883,"2014-8"
"4185","2014",9,"IRL",28.3795,13.9382,"2014-9"
"4186","2014",10,"IRL",150.002,10.8565,"2014-10"
"4187","2014",11,"IRL",169.668,7.57424,"2014-11"
"4188","2014",12,"IRL",111.88,5.70139,"2014-12"
"4189","2015",1,"IRL",99.0503,5.2083,"2015-1"
"4190","2015",2,"IRL",73.7529,4.57614,"2015-2"
"4191","2015",3,"IRL",97.1735,6.06684,"2015-3"
"4192","2015",4,"IRL",55.9054,8.20878,"2015-4"
"4193","2015",5,"IRL",131.222,9.77426,"2015-5"
"4194","2015",6,"IRL",39.1028,12.5479,"2015-6"
"4195","2015",7,"IRL",97.1706,14.3861,"2015-7"
"4196","2015",8,"IRL",86.4158,14.5202,"2015-8"
"4197","2015",9,"IRL",82.7539,12.1483,"2015-9"
"4198","2015",10,"IRL",69.4051,10.3369,"2015-10"
"4199","2015",11,"IRL",182.331,8.54375,"2015-11"
"4200","2015",12,"IRL",282.793,7.85946,"2015-12"
"4201","1991",1,"ITA",48.852,4.01576,"1991-1"
"4202","1991",2,"ITA",58.3317,3.01739,"1991-2"
"4203","1991",3,"ITA",63.9351,9.30409,"1991-3"
"4204","1991",4,"ITA",85.76,8.94732,"1991-4"
"4205","1991",5,"ITA",97.1939,11.5459,"1991-5"
"4206","1991",6,"ITA",61.4037,17.5717,"1991-6"
"4207","1991",7,"ITA",54.4772,21.5649,"1991-7"
"4208","1991",8,"ITA",31.2321,21.8518,"1991-8"
"4209","1991",9,"ITA",99.9142,19.1092,"1991-9"
"4210","1991",10,"ITA",119.964,12.494,"1991-10"
"4211","1991",11,"ITA",121.818,8.10557,"1991-11"
"4212","1991",12,"ITA",42.4834,2.93425,"1991-12"
"4213","1992",1,"ITA",43.3473,3.84785,"1992-1"
"4214","1992",2,"ITA",29.9027,4.59726,"1992-2"
"4215","1992",3,"ITA",66.1147,7.19363,"1992-3"
"4216","1992",4,"ITA",93.2517,10.1607,"1992-4"
"4217","1992",5,"ITA",45.8413,15.556,"1992-5"
"4218","1992",6,"ITA",98.1397,17.5093,"1992-6"
"4219","1992",7,"ITA",72.734,20.6504,"1992-7"
"4220","1992",8,"ITA",51.5073,22.8885,"1992-8"
"4221","1992",9,"ITA",70.6754,17.9311,"1992-9"
"4222","1992",10,"ITA",181.035,12.8325,"1992-10"
"4223","1992",11,"ITA",72.3119,9.63632,"1992-11"
"4224","1992",12,"ITA",114.941,5.44991,"1992-12"
"4225","1993",1,"ITA",19.7488,4.31816,"1993-1"
"4226","1993",2,"ITA",31.9076,3.67607,"1993-2"
"4227","1993",3,"ITA",67.4166,5.96016,"1993-3"
"4228","1993",4,"ITA",76.8958,10.5275,"1993-4"
"4229","1993",5,"ITA",48.6966,15.6937,"1993-5"
"4230","1993",6,"ITA",50.0294,19.2086,"1993-6"
"4231","1993",7,"ITA",53.756,19.9671,"1993-7"
"4232","1993",8,"ITA",48.0089,21.9268,"1993-8"
"4233","1993",9,"ITA",132.755,17.226,"1993-9"
"4234","1993",10,"ITA",157.072,13.3141,"1993-10"
"4235","1993",11,"ITA",116.827,7.5101,"1993-11"
"4236","1993",12,"ITA",77.3848,5.90195,"1993-12"
"4237","1994",1,"ITA",105.66,5.4061,"1994-1"
"4238","1994",2,"ITA",60.9582,4.83041,"1994-2"
"4239","1994",3,"ITA",15.6468,9.26329,"1994-3"
"4240","1994",4,"ITA",103.003,9.69517,"1994-4"
"4241","1994",5,"ITA",70.1661,15.0297,"1994-5"
"4242","1994",6,"ITA",64.8287,18.4931,"1994-6"
"4243","1994",7,"ITA",47.9669,22.9229,"1994-7"
"4244","1994",8,"ITA",49.7435,23.0644,"1994-8"
"4245","1994",9,"ITA",143.596,18.2832,"1994-9"
"4246","1994",10,"ITA",75.907,13.1875,"1994-10"
"4247","1994",11,"ITA",92.0842,10.1993,"1994-11"
"4248","1994",12,"ITA",64.2561,6.01249,"1994-12"
"4249","1995",1,"ITA",75.7372,3.57424,"1995-1"
"4250","1995",2,"ITA",68.4003,6.55578,"1995-2"
"4251","1995",3,"ITA",67.0366,6.16279,"1995-3"
"4252","1995",4,"ITA",74.8415,9.88405,"1995-4"
"4253","1995",5,"ITA",94.4224,14.1267,"1995-5"
"4254","1995",6,"ITA",83.0528,17.1239,"1995-6"
"4255","1995",7,"ITA",38.2174,22.6227,"1995-7"
"4256","1995",8,"ITA",91.9619,20.4959,"1995-8"
"4257","1995",9,"ITA",119.668,15.9647,"1995-9"
"4258","1995",10,"ITA",24.4878,14.1443,"1995-10"
"4259","1995",11,"ITA",78.4013,7.85486,"1995-11"
"4260","1995",12,"ITA",116.125,5.79699,"1995-12"
"4261","1996",1,"ITA",99.4851,5.27997,"1996-1"
"4262","1996",2,"ITA",80.9795,3.46738,"1996-2"
"4263","1996",3,"ITA",56.2162,5.75855,"1996-3"
"4264","1996",4,"ITA",78.6603,10.5203,"1996-4"
"4265","1996",5,"ITA",91.6756,14.6395,"1996-5"
"4266","1996",6,"ITA",60.7241,18.951,"1996-6"
"4267","1996",7,"ITA",51.7871,20.0901,"1996-7"
"4268","1996",8,"ITA",101.028,20.4249,"1996-8"
"4269","1996",9,"ITA",115.695,15.003,"1996-9"
"4270","1996",10,"ITA",130.398,12.5314,"1996-10"
"4271","1996",11,"ITA",140.535,9.35151,"1996-11"
"4272","1996",12,"ITA",126.447,5.12406,"1996-12"
"4273","1997",1,"ITA",78.704,5.17325,"1997-1"
"4274","1997",2,"ITA",26.103,5.96297,"1997-2"
"4275","1997",3,"ITA",27.5966,8.5272,"1997-3"
"4276","1997",4,"ITA",65.5573,8.79435,"1997-4"
"4277","1997",5,"ITA",38.6656,15.1598,"1997-5"
"4278","1997",6,"ITA",101.235,18.7293,"1997-6"
"4279","1997",7,"ITA",60.4553,20.2703,"1997-7"
"4280","1997",8,"ITA",62.5063,21.1808,"1997-8"
"4281","1997",9,"ITA",38.8249,18.6219,"1997-9"
"4282","1997",10,"ITA",73.3029,13.1502,"1997-10"
"4283","1997",11,"ITA",151.775,9.10279,"1997-11"
"4284","1997",12,"ITA",123.165,5.8087,"1997-12"
"4285","1998",1,"ITA",64.542,5.08335,"1998-1"
"4286","1998",2,"ITA",37.4672,6.76904,"1998-2"
"4287","1998",3,"ITA",39.2787,6.81285,"1998-3"
"4288","1998",4,"ITA",102.704,10.5573,"1998-4"
"4289","1998",5,"ITA",73.1644,15.071,"1998-5"
"4290","1998",6,"ITA",63.1169,19.5244,"1998-6"
"4291","1998",7,"ITA",50.7185,21.8455,"1998-7"
"4292","1998",8,"ITA",40.9474,22.1332,"1998-8"
"4293","1998",9,"ITA",129.201,17.3852,"1998-9"
"4294","1998",10,"ITA",121.484,13.2326,"1998-10"
"4295","1998",11,"ITA",70.6651,6.93635,"1998-11"
"4296","1998",12,"ITA",57.9584,3.7527,"1998-12"
"4297","1999",1,"ITA",78.1172,4.34152,"1999-1"
"4298","1999",2,"ITA",57.9055,3.24141,"1999-2"
"4299","1999",3,"ITA",66.9481,7.62146,"1999-3"
"4300","1999",4,"ITA",78.6433,10.63,"1999-4"
"4301","1999",5,"ITA",67.0807,16.0872,"1999-5"
"4302","1999",6,"ITA",68.2726,18.8609,"1999-6"
"4303","1999",7,"ITA",50.0978,21.5382,"1999-7"
"4304","1999",8,"ITA",72.8254,22.0622,"1999-8"
"4305","1999",9,"ITA",102.02,19.2502,"1999-9"
"4306","1999",10,"ITA",95.4174,14.1825,"1999-10"
"4307","1999",11,"ITA",115.433,7.95205,"1999-11"
"4308","1999",12,"ITA",77.695,4.8147,"1999-12"
"4309","2000",1,"ITA",27.6804,2.67099,"2000-1"
"4310","2000",2,"ITA",32.7017,5.31232,"2000-2"
"4311","2000",3,"ITA",65.3049,7.505,"2000-3"
"4312","2000",4,"ITA",85.1971,11.6351,"2000-4"
"4313","2000",5,"ITA",58.0123,16.6256,"2000-5"
"4314","2000",6,"ITA",53.7226,19.9633,"2000-6"
"4315","2000",7,"ITA",68.8345,20.1555,"2000-7"
"4316","2000",8,"ITA",51.9453,22.1541,"2000-8"
"4317","2000",9,"ITA",71.9685,18.0468,"2000-9"
"4318","2000",10,"ITA",138.253,13.9587,"2000-10"
"4319","2000",11,"ITA",168.814,9.91343,"2000-11"
"4320","2000",12,"ITA",92.4255,6.46029,"2000-12"
"4321","2001",1,"ITA",124.131,5.49452,"2001-1"
"4322","2001",2,"ITA",51.7833,5.7393,"2001-2"
"4323","2001",3,"ITA",114.018,9.5156,"2001-3"
"4324","2001",4,"ITA",82.2474,9.65378,"2001-4"
"4325","2001",5,"ITA",62.6044,16.2021,"2001-5"
"4326","2001",6,"ITA",64.6576,18.2992,"2001-6"
"4327","2001",7,"ITA",56.6696,21.6171,"2001-7"
"4328","2001",8,"ITA",43.4243,22.6335,"2001-8"
"4329","2001",9,"ITA",107.707,15.957,"2001-9"
"4330","2001",10,"ITA",42.8526,15.8366,"2001-10"
"4331","2001",11,"ITA",76.5817,8.02331,"2001-11"
"4332","2001",12,"ITA",43.116,2.69979,"2001-12"
"4333","2002",1,"ITA",25.8011,3.37713,"2002-1"
"4334","2002",2,"ITA",73.3016,6.76659,"2002-2"
"4335","2002",3,"ITA",42.2163,9.03322,"2002-3"
"4336","2002",4,"ITA",80.7397,10.6967,"2002-4"
"4337","2002",5,"ITA",120.459,15.2204,"2002-5"
"4338","2002",6,"ITA",60.601,20.3511,"2002-6"
"4339","2002",7,"ITA",93.5957,21.3025,"2002-7"
"4340","2002",8,"ITA",128.624,20.7305,"2002-8"
"4341","2002",9,"ITA",107.166,16.6544,"2002-9"
"4342","2002",10,"ITA",83.792,13.3262,"2002-10"
"4343","2002",11,"ITA",147.303,10.6858,"2002-11"
"4344","2002",12,"ITA",114.365,6.28554,"2002-12"
"4345","2003",1,"ITA",94.7979,4.13479,"2003-1"
"4346","2003",2,"ITA",31.6713,2.33829,"2003-2"
"4347","2003",3,"ITA",30.845,7.58053,"2003-3"
"4348","2003",4,"ITA",70.3071,10.258,"2003-4"
"4349","2003",5,"ITA",40.3281,16.7838,"2003-5"
"4350","2003",6,"ITA",50.7798,21.2764,"2003-6"
"4351","2003",7,"ITA",39.7255,23.0771,"2003-7"
"4352","2003",8,"ITA",37.1375,23.9728,"2003-8"
"4353","2003",9,"ITA",57.8736,17.7521,"2003-9"
"4354","2003",10,"ITA",123.99,12.3638,"2003-10"
"4355","2003",11,"ITA",118.338,10.1217,"2003-11"
"4356","2003",12,"ITA",103.086,5.59031,"2003-12"
"4357","2004",1,"ITA",77.6154,3.5621,"2004-1"
"4358","2004",2,"ITA",82.7272,5.08946,"2004-2"
"4359","2004",3,"ITA",77.4064,6.85365,"2004-3"
"4360","2004",4,"ITA",87.8164,10.595,"2004-4"
"4361","2004",5,"ITA",78.9668,13.3329,"2004-5"
"4362","2004",6,"ITA",52.31,18.6399,"2004-6"
"4363","2004",7,"ITA",43.438,21.2523,"2004-7"
"4364","2004",8,"ITA",56.7504,21.5972,"2004-8"
"4365","2004",9,"ITA",57.8652,18.0322,"2004-9"
"4366","2004",10,"ITA",108.248,15.1392,"2004-10"
"4367","2004",11,"ITA",109.248,8.66705,"2004-11"
"4368","2004",12,"ITA",115.924,6.1343,"2004-12"
"4369","2005",1,"ITA",51.8739,3.12604,"2005-1"
"4370","2005",2,"ITA",53.4374,2.24905,"2005-2"
"4371","2005",3,"ITA",46.3624,6.67897,"2005-3"
"4372","2005",4,"ITA",85.3641,10.3168,"2005-4"
"4373","2005",5,"ITA",58.3393,15.6841,"2005-5"
"4374","2005",6,"ITA",36.488,19.8305,"2005-6"
"4375","2005",7,"ITA",54.9704,21.8111,"2005-7"
"4376","2005",8,"ITA",90.581,20.2248,"2005-8"
"4377","2005",9,"ITA",98.026,18.1831,"2005-9"
"4378","2005",10,"ITA",117.717,13.9921,"2005-10"
"4379","2005",11,"ITA",117.439,8.33492,"2005-11"
"4380","2005",12,"ITA",106.045,3.60968,"2005-12"
"4381","2006",1,"ITA",57.9826,2.66006,"2006-1"
"4382","2006",2,"ITA",67.4998,4.14445,"2006-2"
"4383","2006",3,"ITA",76.3393,6.44984,"2006-3"
"4384","2006",4,"ITA",68.265,11.1155,"2006-4"
"4385","2006",5,"ITA",59.3958,15.3007,"2006-5"
"4386","2006",6,"ITA",45.0024,19.3704,"2006-6"
"4387","2006",7,"ITA",52.1856,23.5112,"2006-7"
"4388","2006",8,"ITA",97.3259,19.7056,"2006-8"
"4389","2006",9,"ITA",109.524,19.0106,"2006-9"
"4390","2006",10,"ITA",46.0358,15.2524,"2006-10"
"4391","2006",11,"ITA",40.3535,9.82558,"2006-11"
"4392","2006",12,"ITA",91.5862,6.51285,"2006-12"
"4393","2007",1,"ITA",55.3386,6.4561,"2007-1"
"4394","2007",2,"ITA",67.5665,7.1364,"2007-2"
"4395","2007",3,"ITA",77.1099,8.25523,"2007-3"
"4396","2007",4,"ITA",27.7376,12.9679,"2007-4"
"4397","2007",5,"ITA",104.045,16.1231,"2007-5"
"4398","2007",6,"ITA",73.5918,19.8538,"2007-6"
"4399","2007",7,"ITA",44.6398,21.7394,"2007-7"
"4400","2007",8,"ITA",75.1631,21.1405,"2007-8"
"4401","2007",9,"ITA",75.4546,16.7321,"2007-9"
"4402","2007",10,"ITA",70.3418,12.9443,"2007-10"
"4403","2007",11,"ITA",80.8215,7.69363,"2007-11"
"4404","2007",12,"ITA",64.0445,4.45087,"2007-12"
"4405","2008",1,"ITA",70.3499,5.6895,"2008-1"
"4406","2008",2,"ITA",29.7926,5.83318,"2008-2"
"4407","2008",3,"ITA",85.1047,7.35717,"2008-3"
"4408","2008",4,"ITA",96.7129,10.6462,"2008-4"
"4409","2008",5,"ITA",77.8866,15.8565,"2008-5"
"4410","2008",6,"ITA",79.4078,19.4962,"2008-6"
"4411","2008",7,"ITA",65.3496,21.6271,"2008-7"
"4412","2008",8,"ITA",47.3283,21.9038,"2008-8"
"4413","2008",9,"ITA",80.0103,17.0197,"2008-9"
"4414","2008",10,"ITA",89.2474,14.1087,"2008-10"
"4415","2008",11,"ITA",153.074,9.07332,"2008-11"
"4416","2008",12,"ITA",138.546,5.05206,"2008-12"
"4417","2009",1,"ITA",106.3,3.89203,"2009-1"
"4418","2009",2,"ITA",86.7743,3.95335,"2009-2"
"4419","2009",3,"ITA",98.1459,7.16253,"2009-3"
"4420","2009",4,"ITA",89.9671,12.0011,"2009-4"
"4421","2009",5,"ITA",36.8443,16.8291,"2009-5"
"4422","2009",6,"ITA",81.2226,18.9194,"2009-6"
"4423","2009",7,"ITA",54.1139,21.9538,"2009-7"
"4424","2009",8,"ITA",37.0952,22.9449,"2009-8"
"4425","2009",9,"ITA",76.4068,18.8541,"2009-9"
"4426","2009",10,"ITA",97.9877,12.9961,"2009-10"
"4427","2009",11,"ITA",90.7384,9.7452,"2009-11"
"4428","2009",12,"ITA",113.46,5.07416,"2009-12"
"4429","2010",1,"ITA",84.8625,3.04447,"2010-1"
"4430","2010",2,"ITA",77.8499,4.87282,"2010-2"
"4431","2010",3,"ITA",61.8733,7.05782,"2010-3"
"4432","2010",4,"ITA",50.2283,11.3313,"2010-4"
"4433","2010",5,"ITA",112.484,14.2294,"2010-5"
"4434","2010",6,"ITA",70.912,18.9213,"2010-6"
"4435","2010",7,"ITA",58.2268,22.946,"2010-7"
"4436","2010",8,"ITA",84.4806,21.2346,"2010-8"
"4437","2010",9,"ITA",91.1304,17.056,"2010-9"
"4438","2010",10,"ITA",120.834,12.6292,"2010-10"
"4439","2010",11,"ITA",138.347,9.33238,"2010-11"
"4440","2010",12,"ITA",99.8081,3.96193,"2010-12"
"4441","2011",1,"ITA",63.738,4.22496,"2011-1"
"4442","2011",2,"ITA",45.9323,5.2406,"2011-2"
"4443","2011",3,"ITA",73.046,7.78398,"2011-3"
"4444","2011",4,"ITA",43.9294,12.3634,"2011-4"
"4445","2011",5,"ITA",61.9859,15.8913,"2011-5"
"4446","2011",6,"ITA",77.6818,19.2431,"2011-6"
"4447","2011",7,"ITA",75.3201,20.7168,"2011-7"
"4448","2011",8,"ITA",43.8584,22.3195,"2011-8"
"4449","2011",9,"ITA",65.9732,20.0811,"2011-9"
"4450","2011",10,"ITA",80.0757,13.3784,"2011-10"
"4451","2011",11,"ITA",75.373,9.94237,"2011-11"
"4452","2011",12,"ITA",91.7945,6.14018,"2011-12"
"4453","2012",1,"ITA",60.2156,4.06005,"2012-1"
"4454","2012",2,"ITA",51.9227,1.62498,"2012-2"
"4455","2012",3,"ITA",28.361,9.24457,"2012-3"
"4456","2012",4,"ITA",95.0291,10.9042,"2012-4"
"4457","2012",5,"ITA",62.531,15.0009,"2012-5"
"4458","2012",6,"ITA",51.2369,20.3516,"2012-6"
"4459","2012",7,"ITA",47.9244,22.3872,"2012-7"
"4460","2012",8,"ITA",57.5273,23.1782,"2012-8"
"4461","2012",9,"ITA",84.8842,18.5452,"2012-9"
"4462","2012",10,"ITA",92.8376,14.4468,"2012-10"
"4463","2012",11,"ITA",136.563,10.6846,"2012-11"
"4464","2012",12,"ITA",88.5784,4.64118,"2012-12"
